country,n,slate,year,v_pct,wcn,wcd,pg_code,cmp_code
EE,3,VEE,1999,2.03,0.643457233042546,0.45867679182619,2266,
EE,4,EIP,2003,0.5,0.867811294050503,0.774133355281087,,
EE,4,EKR,2003,1.1,0.401104452874121,0.284603411130713,609,
EE,4,ER,2003,17.711,0.15594979748045,0.344215657149622,113,83430
EE,4,ESDTP,2003,0.4,0.5,0.666666666666667,,
EE,4,EURP,2003,2.2,0.399804859804895,0.562107517021473,1590,
EE,4,IL,2003,7.3,0.360469257761394,0.20416587607482,846,83710
EE,4,K,2003,25.403,0.21062348375537,0.195999029803492,1137,83411
EE,4,MD,2003,7.036,0.198483944064752,0.282695156070383,1448,83410
EE,4,RL,2003,13.027,0.543305223209347,0.16253031444893,417,83612
EE,4,RP,2003,24.615,0.892196658063309,0.372705202032748,428,83611
EE,4,VEE,2003,0.2,0.5,0.75,,
EE,5,EEKD,2007,1.7,0.59177329676794,0.590356698902162,609,
EE,5,EER,2007,7.14,0.950750289284142,0.44615286896655,219,83110
EE,5,EIP,2007,0.2,0.6,0.5,,
EE,5,ER,2007,27.82,0.233796754674876,0.168021550144818,113,83430
EE,5,EVP,2007,0.1,0.666666666666667,1,,
EE,5,IRL,2007,17.87,0.167626099718452,0.237860973691938,1597,83611
EE,5,K,2007,26.08,0.273931164435078,0.221291397492819,1137,83411
EE,5,KONE,2007,1,0.299604019457707,0.691923001096823,1590,
EE,5,RL,2007,7.13,0.334896956235236,0.39364676788457,417,83612
EE,5,SDE,2007,10.06,0.149923032415077,0.279079422398135,1448,83410
EE,5,VEE,2007,0.2,0.821324197068954,0.79469209468353,,
EE,6,EEKD,2011,0.5,0,1,,
EE,6,EER,2011,3.795,0.501796162212045,0.628498842221482,219,83110
EE,6,EIP,2011,0.4,0.753711249624678,0.585197879318503,,
EE,6,ER,2011,28.559,0.216564908113739,0.225736759293054,113,83430
EE,6,IRL,2011,20.521,0.271197256145879,0.141742310553925,1597,83611
EE,6,K,2011,23.321,0.209540030725158,0.0880445817602015,1137,83411
EE,6,RL,2011,2.118,0.67039449122693,0.822766255952946,417,83612
EE,6,SDE,2011,17.093,0.199308186728175,0.102338265229472,1448,83410
EE,6,VEE,2011,0.9,0.333027120826333,0.885054884201904,,
EE,7,EER,2015,0.9,0.370820306529036,,219,83110
EE,7,EIP,2015,0.2,0.583333333333333,,,
EE,7,EKRE,2015,8.146,0.710406958842858,,417,83720
EE,7,ER,2015,27.688,0.31726905815956,,113,83430
EE,7,EVA,2015,8.688,0.685143589301487,,2409,83440
EE,7,EVP,2015,0.1,0.823277079605959,,,
EE,7,IRL,2015,13.7,0.252176084093646,,1597,83611
EE,7,K,2015,24.812,0.104017312495998,,1137,83411
EE,7,RUE,2015,0.4,0.748444373332072,,,
EE,7,SDE,2015,15.186,0.239389804200517,,1448,83410
HU,1,ASZ,1990,3.1,,0.654656445892708,1183,86811
HU,1,ASZ-HVK,1990,,,0.43390415455467,,
HU,1,FEDISZ KISKUNF-TEDISZ KISKUNM,1990,,,0,,
HU,1,FIDESZ,1990,8.952,,0.395329929931143,921,86421
HU,1,FIDESZ-KDNP-SZDSZ,1990,,,0,,
HU,1,FIDESZ-SZDSZ,1990,,,0.764516911483576,,
HU,1,FKGP,1990,11.735,,0.500899465078611,870,86810
HU,1,FMDP,1990,0.1,,0.914970347063359,,
HU,1,FUGG. SZOCIALDEMOKRATA PART,1990,,,0.885107514929014,,
HU,1,HAZAFIAS VAL.KOAL.-MSZP,1990,,,1,,
HU,1,HVK,1990,1.9,,0.68380914614829,198,
HU,1,KDNP,1990,6.46,,0.326709811095834,434,86522
HU,1,KELET NEPE PART - KER.DEM.,1990,,,1,,
HU,1,MAGYAR CIGANYOK SZOC.DEM.PART,1990,,,1,,
HU,1,MAGYAR DOLG.DEM.CENTRUM PART,1990,,,1,,
HU,1,MDF,1990,22.894,,0.257804084914879,546,86521
HU,1,MFP,1990,0.044,,1,,
HU,1,MNP-NPP,1990,0.8,,0.749323186812511,,
HU,1,MSZAP,1990,0.1,,0.975265983695256,,
HU,1,MSZDP,1990,3.6,,0.770641836741669,418,86320
HU,1,MSZMP,1990,3.7,,0.517537618581306,1202,
HU,1,MSZP,1990,10.895,,0.317245667599879,1591,86220
HU,1,MZP,1990,0.4,,0.547817155826358,,
HU,1,"NEMZEDEKEK PARTJA,NYUG.ES CSAL",1990,,,0,,
HU,1,NKGP,1990,0.2,,0.0484542621643977,,
HU,1,SKK,1990,0.1,,0.983893230360514,,
HU,1,SZDSZ,1990,21.396,,0.414655367390605,1426,86422
HU,1,SZENT KORONA TARSASAG,1990,,,0.26555204030584,,
HU,1,SZOVETSEG A FALUERT A VIDEKERT,1990,,,1,,
HU,1,SZP,1990,0.1,,0.0154512385795395,,
HU,1,TERM. ES TARS.VEDOK SZOV.,1990,,,0.0211315977507179,,
HU,1,VIDEKI MAGYARORSZAGERT PART,1990,,,1,,
HU,1,VP,1990,1.9,,0.686003929651995,1203,
HU,2,A MAGYAR ERDEK PARTJA,1994,,0,1,,
HU,2,ASZ,1994,2.1,0.68105819024024,0.701793737660095,1183,
HU,2,CIGANYOK SZOLIDARITASI PARTJA,1994,,1,1,,
HU,2,CSALADI SZOVETSEG,1994,,1,1,,
HU,2,DEMOKRATA KOALICIO,1994,,0.454249731884292,0.98153173885295,,
HU,2,DEMOKRATA PART,1994,,0.809502228264975,1,,
HU,2,EKGP,1994,0.8,0.370426368975845,0.81621591762053,,
HU,2,FIDESZ,1994,7.025,0.506240691767457,0.246908978196899,921,86421
HU,2,FKGP,1994,8.82,0.622853767207141,0.32889268105846,870,86810
HU,2,FUGGETLEN MAGYAR DEM. PART,1994,,0.0742768968908981,1,,
HU,2,KDNP,1994,7.028,0.391966149896555,0.429267479856113,434,86522
HU,2,KFKGP,1994,0.1,0.53859261612467,0.512927232585899,,
HU,2,KOP,1994,0.03,0.753463184504475,0.999067118162574,,
HU,2,KOZTARSASAG PART-SZDSZ,1994,,1,1,,
HU,2,KP,1994,2.5,0.858355857853099,0.617416345212853,2588,
HU,2,LPSZ,1994,0.6,0.779275152207851,0.822825930374375,,86320
HU,2,MAGYAR ANYAK NEMZETI PARTJA,1994,,1,0,,
HU,2,MAGYAR MUNKANELKULIEK PARTJA,1994,,1,1,,
HU,2,MAGYAR SZOCIALISTA MUNKASPART,1994,,0,0,,
HU,2,MAGYAR TERMESZETGYOGYASZOK,1994,,1,1,,
HU,2,MAGYARSAGERT VALASZTASI SZOV.,1994,,1,1,,
HU,2,MDF,1994,11.736,0.342384136577727,0.239657234920922,546,86521
HU,2,MIEP,1994,1.6,0.409779370804203,0.426057407598099,95,86620
HU,2,MPP,1994,0.01,0.966308253325726,1,,
HU,2,MSZDP,1994,0.9,0.594687085179213,0.808965168999148,418,86320
HU,2,MSZMP,1994,3.2,0.472104054616655,0.297121763576673,1202,
HU,2,MSZP,1994,32.99,0.533458703983031,0.180246517077173,1591,86220
HU,2,MZP,1994,0.2,0.843071130111818,0.82179409523385,,
HU,2,NDSZ,1994,0.5,0.562809115634113,0.819159173044805,,
HU,2,NEM. PART,1994,,1,0,,
HU,2,NYUGDIJASOK PARTJA,1994,,0,1,,
HU,2,SZDSZ,1994,19.738,0.337151866885145,0.149560507641672,1426,86422
HU,2,SZOCDEM PART,1994,,0.0201157023110535,0.0201157023110535,,
HU,2,TORT.MAGYARORSZAGERT PART,1994,,0,0,,
HU,2,TORTENELMI KISGAZDAPART,1994,,0.011422426062699,1,,
HU,2,ZA,1994,0.1,1,0.999334757678512,,
HU,3,EMU,1998,0.2,0.542144253615237,0.880808556765152,,
HU,3,FIDESZ,1998,28.2,0.250740652612455,0.134114105784935,921,86421
HU,3,FKGP,1998,13.8,0.506623836248183,0.399202517206916,870,86810
HU,3,FOLDI-ELET-PARTJA,1998,,1,1,,
HU,3,FPSZ,1998,,1,0,,
HU,3,FUGGETLENEK KOZOSSEGE,1998,,1,1,,
HU,3,KDNP,1998,2.6,0.434602874577986,0.602232637978855,434,86522
HU,3,MAGYAR NEPJOLETI SZOVETSEG,1998,,1,1,,
HU,3,MANEP,1998,,1,1,,
HU,3,MCDP,1998,,1,1,,
HU,3,MDF,1998,3.1,0.226988665097566,0.44306247763306,546,86521
HU,3,MDF-FIDESZ,1998,,0.268001872240602,0.229048474874057,,
HU,3,MDNP,1998,1.4,0.31251412564908,0.611685797952388,,
HU,3,MIEP,1998,5.5,0.497781916966857,0.43630580392966,95,86620
HU,3,MSZDP,1998,0.1,0.279428356575261,0.759946913468874,418,86320
HU,3,MSZMP,1998,4.1,0.365258813246151,0.357821936863782,1202,
HU,3,MSZP,1998,32.2,0.123613881209996,0.186778542267006,1591,86220
HU,3,MSZZP,1998,0.05,0.0037256562849859,1,,
HU,3,NF,1998,0.1,0.999992937237589,0.929388184221624,,
HU,3,NOK PARTJA,1998,,1,1,,
HU,3,SZDSZ,1998,7.9,0.163555764608063,0.22349698514506,1426,86422
HU,3,SZOCIALDEMOKRATA PART,1998,,1,1,,
HU,3,TARSADALMI KOALICIO,1998,,0,1,,
HU,3,UJ SZOVETSEG-VP,1998,,1,1,,
HU,3,USZM,1998,0.6,0.757391251864468,0.819738585981781,,
HU,3,VP,1998,0.1,0.282508752669939,0.999880231893651,,
HU,3,ZP,1998,,0.953146748795597,0.987196254709238,,
HU,4,CENTRUM,2002,3.9,0.256512801157242,0.624115633553539,434,
HU,4,DRP,2002,,0,0,,
HU,4,FIDESZ-MDF,2002,41.07,0.0996222990478059,0.238060989712435,921,86429
HU,4,FKGP,2002,0.754,0.0868362937007272,0.873779288351418,870,86810
HU,4,FMDP,2002,,1,1,,
HU,4,KGP,2002,0.008,0.490420540473475,0.999999703777118,,
HU,4,KPDP,2002,,0,1,,
HU,4,M.NY.P,2002,,1,1,,
HU,4,MAGYAR SZOCIALISTA MUNKASPART,2002,,0,1,,
HU,4,MAVEP,2002,0.006,1,0.999910338559236,,
HU,4,MIEP,2002,4.368,0.360899329063505,0.549564659905428,95,86620
HU,4,MROP,2002,0.013,0.0810119760184963,0.00370973989174431,,
HU,4,MSZMP,2002,2.163,0.18547466417299,0.523816462220983,1202,
HU,4,MSZP,2002,42.053,0.182692297828319,0.176092512245197,1591,86220
HU,4,OSSZEFOGAS A FENNMARADASERT,2002,,1,1,,
HU,4,PEST1601,2002,,1,1,,
HU,4,RKGP,2002,0.019,0.517325926336557,0.760301771130187,,
HU,4,SZDP,2002,0.016,0.0810294831379422,0.081396521151441,,
HU,4,SZDSZ,2002,5.574,0.050486437362729,0.0150824076737602,1426,86422
HU,4,UJBAL,2002,0.1,0.737665113158576,0.810173943208051,,
HU,4,ZOLDEK,2002,,0.801175321768129,0.930904899054173,,
HU,5,CENTRUM,2006,0.3,0.48659047960858,0.931400096408194,,
HU,5,ELOLANC,2006,,1,0.71335598613334406,,
HU,5,FIDESZ-KDNP,2006,42,0.351177451876174,0.214564820941391,434,86061
HU,5,FKGP,2006,0.015,0.993349256339313,0.993524432752154,,
HU,5,FKNP,2006,0.016,0.674637628504905,0.98217132673835,,
HU,5,KDPP,2006,0.044,0.541300557440721,0.994520088188535,,
HU,5,LETALAP PART,2006,,1,1,,
HU,5,M NY P,2006,,1,1,,
HU,5,MCF-ROP,2006,0.082,0.811889940798664,0.835236244923016,,
HU,5,MDF,2006,5,0.640012485245503,0.56311906475612,546,86521
HU,5,MDF-FIDESZ-KDNP,2006,,0,1,,
HU,5,MESZ,2006,0.014,0.999993139205603,0.0774665540033728,,
HU,5,MIEP-JOBBIK,2006,2.2,0.305563101957146,0.79310117809466,95,86710
HU,5,MSZMP,2006,0.4,0.171340153026015,0.745705082115693,,
HU,5,MSZMP2006,2006,0.01,1.64663058298022e-5,0.999589368543889,,
HU,5,MSZP,2006,43.2,0.0842033306298335,0.248885332817363,1591,86220
HU,5,MVPP,2006,0.052,0.966918486794249,0.968500134861397,,
HU,5,SOMOGYERT,2006,,0,0,,
HU,5,SZDP,2006,,0.49800796812749,1,,
HU,5,SZDSZ,2006,6.5,0.0935252678450666,0.923060673174658,1426,86422
HU,5,ZD,2006,,1,1,,
HU,5,ZP,2006,0.053,0.672416077075068,0.999059467720122,,
HU,6,CIVILEK,2010,0.89,0.982326451462024,0.681680469764676,,
HU,6,FIDESZ-KDNP,2010,52.73,0.204724427409442,0.289231003646475,434,86061
HU,6,FKGP,2010,,1,0.366214549938348,,
HU,6,JOBBIK,2010,16.67,0.694174737223964,0.367519806661653,600,86710
HU,6,LMP,2010,7.48,0.965652840165863,0.572153260902646,403,86110
HU,6,MCF,2010,,0,1,,
HU,6,MDF,2010,2.67,0.269037684068019,0.736052003568679,546,86521
HU,6,MDF-SZDSZ,2010,,0,1,,
HU,6,MESZ,2010,,0.0182337191033613,1,,
HU,6,MIEP,2010,0.03,0.0821645758791212,0.0127183542013452,95,86620
HU,6,MSZDP,2010,0.08,0.535872439171071,0.266566188570627,418,86320
HU,6,MSZMP,2010,0.11,0.0593282883658143,0.23820721353781,,
HU,6,MSZP,2010,19.3,0.0687982469351524,0.442539004693957,1591,86220
HU,6,OP,2010,,1,0.0128090187709204,,
HU,6,SOMOGYERT,2010,,1,0.0286559613232149,,
HU,6,TORGYAN-KISGAZDA,2010,,1,1,,
HU,6,ZOLD BALOLDAL,2010,,0,0.0423552769454198,,
HU,7,4K!,2014,,1,,,
HU,7,A VALASZ,2014,,1,,,
HU,7,AQP,2014,,1,,,
HU,7,BOO,2014,0.002,1,,,
HU,7,EGYIKSEM,2014,,1,,,
HU,7,EGYUTT2014,2014,0.29,0.779915964680058,,,
HU,7,ELOLANC,2014,,0.806260987873895,,,
HU,7,EP,2014,,1,,,
HU,7,EU. ROM,2014,,0.973070773373727,,,
HU,7,EUROPAI BALOLDAL,2014,,0.125620465826651,,,
HU,7,FIDESZ-KDNP,2014,43.55,0.0434001843147742,,434,86061
HU,7,FKGP,2014,0.16,0.551199745891343,,,
HU,7,HATMAP,2014,,1,,,
HU,7,HNEM,2014,0.48,0.909629591542456,,,
HU,7,JESZ,2014,0.2,0.284778493622184,,,
HU,7,JOBBIK,2014,20.69,0.148105736788798,,600,86710
HU,7,KALOZPART,2014,,1,,,
HU,7,KISGAZDAPART-MIEP,2014,,0.959689948878172,,,
HU,7,KMSZ,2014,,1,,,
HU,7,KTI,2014,0.22,0.514725012661642,,,
HU,7,LMP,2014,5.47,0.293855116836285,,403,86110
HU,7,MACSEP,2014,,0.985958396604402,,,
HU,7,MAJP,2014,,1,,,
HU,7,MCF,2014,,1,,,
HU,7,MCP,2014,0.18,0.458821757531599,,,
HU,7,MDU,2014,,1,,,
HU,7,MEGUJULASPART,2014,,1,,,
HU,7,MG,2014,0.002,1,,,
HU,7,MGP,2014,,1,,,
HU,7,MKSZU,2014,,0.949510589312402,,,
HU,7,MNOO,2014,0.23,1,,,
HU,7,MNP,2014,,1,,,
HU,7,MROO,2014,0.01,1,,,
HU,7,MRPP,2014,,1,,,
HU,7,MSZDP,2014,,0.80499387254902,,,
HU,7,MSZMP,2014,0.57,0.593209469831374,,,
HU,7,MSZP-EGYUTT-DK-PM-MLP,2014,26.21,0.267882376212428,,1591,
HU,7,NEMZETI ERDEKERT,2014,,0.878781978894903,,,
HU,7,NEMZETI FORR.PART,2014,,0.00628588286019016,,,
HU,7,NEP,2014,,1,,,
HU,7,NOP,2014,,1,,,
HU,7,OHOM,2014,0.02,1,,,
HU,7,OLO,2014,0.002,1,,,
HU,7,OO,2014,0.002,1,,,
HU,7,OP,2014,0.13,0.732881594352925,,,
HU,7,ORO,2014,0.08,0.97605351893904,,,
HU,7,OROM,2014,0.08,0.758279721740312,,,
HU,7,OSZO,2014,0.02,1,,,
HU,7,OSZOM,2014,0.003,1,,,
HU,7,REND PART,2014,,1,,,
HU,7,"REND, SZABADSAG",2014,,1,,,
HU,7,SD,2014,0.31,0.998529579111175,,,
HU,7,SEM,2014,0.25,0.982450252954971,,,
HU,7,SMS,2014,0.45,0.692811773127884,,,
HU,7,SZAVA,2014,,1,,,
HU,7,SZDP,2014,,0.815858538054468,,,
HU,7,SZEM-NOPART,2014,,0.95081263256516,,,
HU,7,SZMP,2014,,1,,,
HU,7,SZOO,2014,0.005,1,,,
HU,7,TBP,2014,,1,,,
HU,7,TEMPO,2014,,1,,,
HU,7,UDP,2014,0.04,0.999096811933822,,,
HU,7,UGP,2014,,1,,,
HU,7,UMP,2014,0.03,0.941080726779532,,,
HU,7,UOO,2014,0.01,1,,,
HU,7,ZP,2014,0.37,0.883322175597458,,,
LT,1,KDJLSSUVL,1992,3.553,,0.403626563853709,383,
LT,1,LCJ,1992,2.524,,0.686493385591549,887,88420
LT,1,LDDP,1992,43.976,,0.319243261298985,519,88220
LT,1,LJC,1992,0.26,,1,,
LT,1,LKDP,1992,12.61,,0.448711825908073,675,88529
LT,1,LLL,1992,1.186,,0.672057306062524,1782,
LT,1,LLS,1992,1.511,,0.697751176789822,,
LT,1,LNJ,1992,0.7,,0.626967729036307,,
LT,1,LPKTS,1992,,,0.636789813466232,1447,88523
LT,1,LPS,1992,0.102,,0.657016087564727,,
LT,1,LRTPJ,1992,1.067,,0.624447496873939,,
LT,1,LSDP,1992,6.048,,0.55683927066549,1408,88320
LT,1,LTJSJL,1992,,,0,,
LT,1,LTS,1992,1.986,,0.692071574639106,432,88710
LT,1,NP,1992,,,0,,
LT,1,SANDRAUGA,1992,0.224,,1,,
LT,1,SK,1992,21.172,,0.341770013394235,1045,88421
LT,1,VPJ-LLS,1992,0.418,,0.479173725525197,,
LT,1,VPJ-UST,1992,0.524,,0.832499640258425,,
LT,2,KDS,1996,3.24,0.31881815603587,0.562506618545154,493,
LT,2,LCS,1996,8.672,0.474739072597131,0.176698534765387,887,88420
LT,2,LDDP,1996,10.011,0.346649646553798,0.347377557111321,519,88220
LT,2,LGLP,1996,0.257,1,0.881396029491628,,
LT,2,LKDP,1996,10.426,0.547148433917422,0.213935234063608,675,88521
LT,2,LLAS,1996,1.569,0.42797144131818,0.339800163034051,1562,
LT,2,LLL,1996,0.96,0.353139132966717,0.61122398494916,,
LT,2,LLP,1996,0.201,1,0.623732776864959,,
LT,2,LLRA,1996,3.14,0.562453601899485,0.517409792731862,28,88951
LT,2,LLS,1996,1.93,0.741119388384224,0.287910029003469,378,
LT,2,LMP,1996,3.86,0.992872626991578,0.814511235105598,1261,
LT,2,LNP-JP,1996,4.01,0.295494160405651,0.498462927751969,383,
LT,2,LPA,1996,2.55,1,0.981060670748975,2036,
LT,2,LPKTS,1996,1.575,0.286887228162547,0.662637524541705,1447,
LT,2,LRS,1996,1.71,1,0.556725051313318,863,
LT,2,LRefP,1996,,0.774274634484815,1,,
LT,2,LSDP,1996,6.944,0.405210676925973,0.202644698503417,1408,88320
LT,2,LSS,1996,0.76,0.822443613927666,0.792647639092563,,
LT,2,LSTS,1996,0.94,0.811360532214407,1,,
LT,2,LT-LDP,1996,2.2,0.1350491946703,0.338249821778765,1144,
LT,2,LUKP,1996,1.26,0.668201503972091,0.929329557258942,2037,
LT,2,LVP,1996,1.75,0.833337746642865,0.417060903645882,1632,
LT,2,NJR96,1996,,0.886790241198183,0.253163032575878,,
LT,2,NeprP,1996,,0.448428438787684,0.803169968251073,,
LT,2,RP,1996,0.39,0.985776642817645,0.601647228332435,,
LT,2,TPP,1996,0.3,0.514885097118853,0.502035008466369,,
LT,2,TS,1996,31.34,0.546948998098583,0.376813924425272,1045,88620
LT,3,BSDA,2000,31.082,0.253302142003872,0.186870433747236,519,88321
LT,3,JL-NTS,2000,1.15,0.31342974608035,0.481545512198289,383,
LT,3,KDS,2000,4.19,0.431943797487618,0.604227304226994,493,
LT,3,LCS,2000,2.857,0.395819761488317,0.516920634232666,887,88420
LT,3,LDP,2000,,0,1,,
LT,3,LKDP,2000,3.074,0.250824474122271,0.490802352571598,675,88521
